brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2025-04-20T16:27:39.540000+00:00,81,1,1258,7,10539,10022,263,69
0,2025-04-20T16:27:39.740000+00:00,81,1,1258,7,10531,10022,264,68
0,2025-04-20T16:27:40.020000+00:00,81,1,1258,7,10589,10022,265,67
0,2025-04-20T16:27:40.260000+00:00,81,1,1258,7,10609,10022,265,67
0,2025-04-20T16:27:40.699000+00:00,81,1,1258,7,10625,10022,266,64
0,2025-04-20T16:27:40.899000+00:00,81,1,1258,7,10659,10022,267,64
0,2025-04-20T16:27:41.179000+00:00,81,1,1258,7,10661,10022,267,64
0,2025-04-20T16:27:41.420000+00:00,81,1,1258,7,10662,10022,267,64
0,2025-04-20T16:27:41.740000+00:00,81,1,1258,7,10658,10022,267,64
0,2025-04-20T16:27:42.060000+00:00,81,1,1258,7,10681,10022,267,64
0,2025-04-20T16:27:42.220000+00:00,81,1,1258,7,10676,10022,268,64
0,2025-04-20T16:27:42.540000+00:00,81,1,1258,7,10662,10022,268,64
0,2025-04-20T16:27:42.780000+00:00,81,1,1258,7,10702,10022,268,64
0,2025-04-20T16:27:43.020000+00:00,81,1,1258,7,10701,10022,268,63
0,2025-04-20T16:27:43.220000+00:00,81,1,1258,7,10659,10022,268,62
0,2025-04-20T16:27:43.460000+00:00,81,1,1258,7,10677,10022,267,60
0,2025-04-20T16:27:43.660000+00:00,81,1,1258,7,10641,10022,268,60
0,2025-04-20T16:27:44.340000+00:00,81,1,1258,7,10494,10022,263,3
0,2025-04-20T16:27:44.660000+00:00,81,1,1258,7,10128,10022,258,0
100,2025-04-20T16:27:44.940000+00:00,81,1,1258,7,9981,10022,255,0
100,2025-04-20T16:27:45.180000+00:00,81,1,1258,7,9678,10022,245,0
100,2025-04-20T16:27:45.340000+00:00,81,1,1258,7,9580,10022,242,0
100,2025-04-20T16:27:45.660000+00:00,81,1,1258,7,8974,10022,228,0
100,2025-04-20T16:27:45.980000+00:00,81,1,1258,7,8632,10022,223,0
100,2025-04-20T16:27:46.180000+00:00,81,1,1258,7,8722,10022,207,0
100,2025-04-20T16:27:46.540000+00:00,81,1,1258,5,11236,10022,194,0
100,2025-04-20T16:27:46.740000+00:00,81,1,1258,4,11000,10022,184,0
100,2025-04-20T16:27:46.940000+00:00,81,1,1258,4,10471,10022,176,0
100,2025-04-20T16:27:47.339000+00:00,81,1,1258,3,11078,10022,157,0
100,2025-04-20T16:27:47.619000+00:00,81,1,1258,3,10150,10022,145,0
100,2025-04-20T16:27:47.940000+00:00,81,1,1258,3,9398,10022,135,0
100,2025-04-20T16:27:48.100000+00:00,81,1,1258,3,8961,10022,128,0
100,2025-04-20T16:27:48.260000+00:00,81,1,1258,3,8636,10022,126,0
100,2025-04-20T16:27:48.420000+00:00,81,1,1258,3,8348,10022,126,0
100,2025-04-20T16:27:48.620000+00:00,81,1,1258,3,8108,10022,118,0
100,2025-04-20T16:27:48.940000+00:00,81,1,1258,3,7722,10022,112,0
100,2025-04-20T16:27:49.140000+00:00,81,1,1258,3,7490,10022,108,0
0,2025-04-20T16:27:49.420000+00:00,81,1,1258,3,7181,10022,104,0
0,2025-04-20T16:27:49.620000+00:00,81,1,1258,3,7062,10022,100,0
0,2025-04-20T16:27:50.020000+00:00,81,1,1258,3,6803,10022,96,0
0,2025-04-20T16:27:50.180000+00:00,81,1,1258,3,6997,10022,94,1
0,2025-04-20T16:27:50.420000+00:00,81,1,1258,3,6843,10022,94,12
0,2025-04-20T16:27:50.740000+00:00,81,1,1258,3,7025,10022,95,23
0,2025-04-20T16:27:51.020000+00:00,81,1,1258,3,7199,10022,98,29
0,2025-04-20T16:27:51.260000+00:00,81,1,1258,3,7513,10022,101,37
0,2025-04-20T16:27:51.420000+00:00,81,1,1258,3,7646,10022,105,39
0,2025-04-20T16:27:51.620000+00:00,81,1,1258,3,7926,10022,108,42
0,2025-04-20T16:27:51.980000+00:00,81,1,1258,3,8411,10022,115,46
0,2025-04-20T16:27:52.260000+00:00,81,1,1258,3,8701,10022,119,48
0,2025-04-20T16:27:52.700000+00:00,81,1,1258,3,9169,10022,128,50
0,2025-04-20T16:27:52.900000+00:00,81,1,1258,3,9574,10022,128,50
0,2025-04-20T16:27:53.340000+00:00,81,1,1258,3,9928,10022,139,50
0,2025-04-20T16:27:53.540000+00:00,81,1,1258,3,10260,10022,143,50
0,2025-04-20T16:27:53.740000+00:00,81,1,1258,3,10513,10022,146,50
0,2025-04-20T16:27:53.900000+00:00,81,1,1258,3,10715,10022,149,49
0,2025-04-20T16:27:54.099000+00:00,81,1,1258,3,10881,10022,152,49
0,2025-04-20T16:27:54.379000+00:00,81,1,1258,3,11138,10022,155,47
0,2025-04-20T16:27:54.580000+00:00,81,1,1258,3,11272,10022,157,46
0,2025-04-20T16:27:54.740000+00:00,81,1,1258,3,11400,10022,158,45
0,2025-04-20T16:27:54.980000+00:00,81,1,1258,3,11523,10022,161,44
0,2025-04-20T16:27:55.220000+00:00,81,1,1258,3,11616,10022,162,43
0,2025-04-20T16:27:55.540000+00:00,81,1,1258,3,11710,10022,164,40
0,2025-04-20T16:27:55.700000+00:00,81,1,1258,3,11704,10022,165,39
0,2025-04-20T16:27:56.060000+00:00,81,1,1258,3,11721,10022,165,34
0,2025-04-20T16:27:56.220000+00:00,81,1,1258,3,11691,10022,165,32
0,2025-04-20T16:27:56.540000+00:00,81,1,1258,3,11466,10022,162,11
0,2025-04-20T16:27:56.820000+00:00,81,1,1258,3,11254,10022,160,0
0,2025-04-20T16:27:57.140000+00:00,81,1,1258,3,11093,10022,158,0
0,2025-04-20T16:27:57.460000+00:00,81,1,1258,3,10814,10022,154,0
0,2025-04-20T16:27:57.660000+00:00,81,1,1258,3,10782,10022,152,0
0,2025-04-20T16:27:58.100000+00:00,81,1,1258,3,10384,10022,147,0
0,2025-04-20T16:27:58.300000+00:00,81,1,1258,3,10293,10022,146,0
0,2025-04-20T16:27:58.660000+00:00,81,1,1258,3,10057,10022,143,0
0,2025-04-20T16:27:58.940000+00:00,81,1,1258,3,9923,10022,140,0
0,2025-04-20T16:27:59.180000+00:00,81,1,1258,3,9772,10022,138,0
0,2025-04-20T16:27:59.460000+00:00,81,1,1258,3,9597,10022,137,0
0,2025-04-20T16:27:59.780000+00:00,81,1,1258,3,9441,10022,134,0
0,2025-04-20T16:28:00.180000+00:00,81,1,1258,3,9242,10022,130,0
0,2025-04-20T16:28:00.380000+00:00,81,1,1258,3,9026,10022,128,0
100,2025-04-20T16:28:00.699000+00:00,81,1,1258,3,8811,10022,125,0
100,2025-04-20T16:28:00.939000+00:00,81,1,1258,3,8706,10022,123,0
100,2025-04-20T16:28:01.220000+00:00,81,1,1258,3,8471,10022,120,0
100,2025-04-20T16:28:01.500000+00:00,81,1,1258,3,8224,10022,117,0
100,2025-04-20T16:28:01.660000+00:00,81,1,1258,3,8001,10022,115,0
100,2025-04-20T16:28:02.020000+00:00,81,1,1258,3,7728,10022,111,0
100,2025-04-20T16:28:02.220000+00:00,81,1,1258,3,7728,10022,109,0
100,2025-04-20T16:28:02.380000+00:00,81,1,1258,3,7517,10022,107,0
100,2025-04-20T16:28:02.580000+00:00,81,1,1258,3,7327,10022,104,0
100,2025-04-20T16:28:02.740000+00:00,81,1,1258,3,8027,10022,103,0
100,2025-04-20T16:28:02.980000+00:00,81,1,1258,2,8546,10022,98,0
100,2025-04-20T16:28:03.140000+00:00,81,1,1258,2,8326,10022,96,0
100,2025-04-20T16:28:03.420000+00:00,81,1,1258,2,7958,10022,92,0
100,2025-04-20T16:28:03.820000+00:00,81,1,1258,2,7447,10022,86,0
100,2025-04-20T16:28:04.140000+00:00,81,1,1258,2,7036,10022,81,0
100,2025-04-20T16:28:04.380000+00:00,81,1,1258,2,6661,10022,77,0
100,2025-04-20T16:28:04.660000+00:00,81,1,1258,2,6280,10022,74,0
100,2025-04-20T16:28:04.940000+00:00,81,1,1258,2,6145,10022,70,0
100,2025-04-20T16:28:05.180000+00:00,81,1,1258,1,7417,10022,65,0
100,2025-04-20T16:28:05.420000+00:00,81,1,1258,1,7189,10022,64,0
100,2025-04-20T16:28:05.780000+00:00,81,1,1258,1,6691,10022,57,0
100,2025-04-20T16:28:05.980000+00:00,81,1,1258,1,6418,10022,55,0
100,2025-04-20T16:28:06.380000+00:00,81,1,1258,1,5921,10022,51,0
100,2025-04-20T16:28:06.580000+00:00,81,1,1258,1,5666,10022,49,0
100,2025-04-20T16:28:06.740000+00:00,81,1,1258,1,5805,10022,48,0
100,2025-04-20T16:28:07.100000+00:00,81,1,1258,0,4523,10022,46,0
100,2025-04-20T16:28:07.300000+00:00,81,1,1258,0,4305,10022,44,0
100,2025-04-20T16:28:07.539000+00:00,81,1,1258,0,4203,10022,43,0
100,2025-04-20T16:28:08.380000+00:00,81,0,1258,0,4135,10022,34,0
100,2025-04-20T16:28:08.580000+00:00,81,0,1258,0,4161,10022,32,0
100,2025-04-20T16:28:08.860000+00:00,81,0,1258,0,4082,10022,31,0
100,2025-04-20T16:28:09.260000+00:00,81,0,1258,0,4041,10022,27,0
100,2025-04-20T16:28:09.420000+00:00,81,0,1258,0,4035,10022,27,0
0,2025-04-20T16:28:09.700000+00:00,81,0,1258,0,4018,10022,25,0
0,2025-04-20T16:28:09.940000+00:00,81,0,1258,0,4030,10022,25,0
0,2025-04-20T16:28:10.180000+00:00,81,0,1258,0,3962,10022,24,0
0,2025-04-20T16:28:10.500000+00:00,81,0,1258,0,4028,10022,24,0
0,2025-04-20T16:28:10.660000+00:00,81,0,1258,0,3984,10022,24,0
0,2025-04-20T16:28:10.980000+00:00,81,0,1258,0,4026,10022,23,0
0,2025-04-20T16:28:11.220000+00:00,81,0,1258,0,4065,10022,23,0
0,2025-04-20T16:28:11.460000+00:00,81,0,1258,0,4025,10022,23,0
0,2025-04-20T16:28:11.660000+00:00,81,0,1258,0,3883,10022,23,0
0,2025-04-20T16:28:11.940000+00:00,81,0,1258,0,3723,10022,22,0
100,2025-04-20T16:28:12.220000+00:00,81,0,1258,0,3886,10022,21,0
100,2025-04-20T16:28:12.580000+00:00,81,0,1258,0,3838,10022,19,0
100,2025-04-20T16:28:12.820000+00:00,81,0,1258,0,4164,10022,18,0
100,2025-04-20T16:28:13.020000+00:00,81,0,1258,0,4287,10022,17,0
100,2025-04-20T16:28:13.180000+00:00,81,0,1258,0,4239,10022,15,0
100,2025-04-20T16:28:13.380000+00:00,81,0,1258,0,4336,10022,14,0
100,2025-04-20T16:28:13.540000+00:00,81,0,1258,0,4336,10022,13,0
100,2025-04-20T16:28:13.820000+00:00,81,0,1258,0,4329,10022,8,0
100,2025-04-20T16:28:14.100000+00:00,81,0,1258,0,4107,10022,4,0
100,2025-04-20T16:28:14.300000+00:00,81,0,1258,0,3825,10022,2,0
0,2025-04-20T16:28:43.060000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:28:43.380000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:28:43.780000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:28:43.980000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:28:44.220000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:28:44.580000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:28:44.860000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:28:45.100000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:28:45.420000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:28:45.580000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:28:45.900000+00:00,81,0,1258,0,0,10022,8,1
0,2025-04-20T16:28:46.100000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:28:46.300000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:28:46.580000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:28:46.780000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:28:47.100000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:29:36.580000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:29:36.900000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:37.300000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:29:37.580000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:29:37.900000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:38.100000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:29:38.540000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:38.700000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:38.940000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:39.140000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:39.300000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:39.741000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:39.941000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:40.421000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:40.621000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:41.061000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:29:41.301000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:41.541000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:29:41.740000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:29:53.701000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:29:53.901000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:54.141000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:29:54.381000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:29:54.821000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:55.021000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:29:55.260000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:55.420000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:55.740000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:56.020000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:56.260000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:29:56.700000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:56.860000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:29:57.140000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:29:57.300000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:57.540000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:29:57.900000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:36.500000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:36.780000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:36.940000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:37.340000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:37.500000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:37.940000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:46.941000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:47.141000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:30:47.341000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:47.541000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:47.981000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:30:48.261000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:30:48.581000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:55.381000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:55.541000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:55.860000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:30:56.020000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:30:56.180000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:30:56.500000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:56.820000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:57.100000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:30:57.260000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:57.460000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:30:57.900000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:58.140000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:58.340000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:58.500000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:30:58.741000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:30:58.941000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:30:59.181000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:30:59.381000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:01.141000+00:00,81,0,1258,0,0,10022,3,1
0,2025-04-20T16:31:01.301000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:31:01.581000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:31:01.821000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:31:02.101000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:02.381000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:02.700000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:02.860000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:04.780000+00:00,81,0,1258,0,0,10022,8,1
0,2025-04-20T16:31:05.180000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:31:05.381000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:31:05.541000+00:00,81,0,1258,0,0,10022,7,1
0,2025-04-20T16:31:05.821000+00:00,81,0,1258,0,0,10022,6,1
0,2025-04-20T16:31:06.101000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:31:06.341000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:31:06.501000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:31:06.781000+00:00,81,0,1258,0,0,10022,5,1
0,2025-04-20T16:31:07.061000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:31:07.381000+00:00,81,0,1258,0,0,10022,4,1
0,2025-04-20T16:31:07.701000+00:00,81,0,1258,0,0,10022,2,1
0,2025-04-20T16:31:07.941000+00:00,81,0,1258,0,0,10022,1,1
0,2025-04-20T16:31:58.381000+00:00,81,0,1258,0,0,10022,1,0
0,2025-04-20T16:31:58.541000+00:00,81,0,1258,0,0,10022,1,0
100,2025-04-20T16:45:59.583000+00:00,81,0,1258,1,7012,10022,3,0
100,2025-04-20T16:45:59.823000+00:00,81,0,1258,1,6896,10022,2,0
100,2025-04-20T16:46:00.304000+00:00,81,0,1258,1,6981,10022,6,0
0,2025-04-20T16:59:34.066000+00:00,81,1,1258,0,4029,10022,1,0
0,2025-04-20T16:59:34.346000+00:00,81,1,1258,0,3913,10022,1,0
0,2025-04-20T16:59:34.626000+00:00,81,1,1258,0,4007,10022,2,0
0,2025-04-20T16:59:34.786000+00:00,81,1,1258,0,3988,10022,2,0
0,2025-04-20T16:59:34.946000+00:00,81,1,1258,0,4070,10022,2,0
0,2025-04-20T16:59:35.146000+00:00,81,1,1258,0,4039,10022,2,0
0,2025-04-20T16:59:35.386000+00:00,81,1,1258,0,4048,10022,2,0
0,2025-04-20T17:00:02.147000+00:00,81,1,1258,1,8290,10022,2,16
0,2025-04-20T17:00:02.427000+00:00,81,1,1258,1,6330,10022,8,16
0,2025-04-20T17:00:02.747000+00:00,81,1,1258,1,5114,10022,14,16
0,2025-04-20T17:00:03.147000+00:00,81,1,1258,1,4752,10022,25,19
0,2025-04-20T17:00:03.586000+00:00,81,1,1258,1,6118,10022,40,34
0,2025-04-20T17:00:03.906000+00:00,81,1,1258,1,7824,10022,49,37
0,2025-04-20T17:00:04.106000+00:00,81,1,1258,1,7824,10022,55,39
0,2025-04-20T17:00:04.306000+00:00,81,1,1258,1,8166,10022,62,40
0,2025-04-20T17:00:04.506000+00:00,81,1,1258,1,8687,10022,69,44
0,2025-04-20T17:00:04.866000+00:00,81,1,1258,1,9930,10022,81,55
0,2025-04-20T17:00:05.026000+00:00,81,1,1258,1,10970,10022,90,59
0,2025-04-20T17:00:05.306000+00:00,81,1,1258,1,11902,10022,103,65
0,2025-04-20T17:00:05.506000+00:00,81,1,1258,2,10502,10022,111,71
0,2025-04-20T17:00:05.866000+00:00,81,1,1258,2,10836,10022,124,82
0,2025-04-20T17:00:06.106000+00:00,81,1,1258,2,10670,10022,137,99
0,2025-04-20T17:00:06.266000+00:00,81,1,1258,3,9810,10022,148,99
0,2025-04-20T17:00:06.706000+00:00,81,1,1258,3,11937,10022,166,99
0,2025-04-20T17:00:07.146000+00:00,81,1,1258,4,11102,10022,182,99
0,2025-04-20T17:00:07.386000+00:00,81,1,1258,4,11694,10022,192,99
0,2025-04-20T17:00:07.706000+00:00,81,1,1258,4,11872,10022,202,99
0,2025-04-20T17:00:07.866000+00:00,81,1,1258,4,11172,10022,205,99
100,2025-04-20T17:00:08.186000+00:00,81,1,1258,5,11214,10022,211,10
100,2025-04-20T17:00:08.547000+00:00,81,1,1258,5,9814,10022,192,0
100,2025-04-20T17:00:08.707000+00:00,81,1,1258,5,8971,10022,183,0
100,2025-04-20T17:00:09.147000+00:00,81,1,1258,4,10560,10022,151,0
100,2025-04-20T17:00:09.627000+00:00,81,1,1258,3,10470,10022,122,0
100,2025-04-20T17:00:09.867000+00:00,81,1,1258,2,9650,10022,112,0
100,2025-04-20T17:00:10.147000+00:00,81,1,1258,2,8480,10022,100,0
100,2025-04-20T17:00:10.466000+00:00,81,1,1258,2,7916,10022,90,0
100,2025-04-20T17:00:10.626000+00:00,81,1,1258,2,7269,10022,85,0
100,2025-04-20T17:00:10.866000+00:00,81,1,1258,2,6774,10022,80,0
100,2025-04-20T17:00:11.266000+00:00,81,1,1258,2,6044,10022,72,0
100,2025-04-20T17:00:11.626000+00:00,81,1,1258,1,7411,10022,65,0
100,2025-04-20T17:00:11.826000+00:00,81,1,1258,1,6851,10022,60,0
100,2025-04-20T17:00:12.066000+00:00,81,1,1258,1,6481,10022,54,0
100,2025-04-20T17:00:12.226000+00:00,81,1,1258,1,5361,10022,48,0
100,2025-04-20T17:00:12.386000+00:00,81,1,1258,1,4827,10022,42,0
100,2025-04-20T17:00:12.546000+00:00,81,1,1258,1,4631,10022,40,0
100,2025-04-20T17:00:12.906000+00:00,81,1,1258,1,4487,10022,34,0
100,2025-04-20T17:00:13.146000+00:00,81,1,1258,1,4349,10022,32,0
100,2025-04-20T17:00:13.306000+00:00,81,1,1258,1,4113,10022,30,0
100,2025-04-20T17:00:13.506000+00:00,81,1,1258,1,4045,10022,29,0
0,2025-04-20T17:00:14.306000+00:00,81,1,1258,1,4017,10022,25,0
0,2025-04-20T17:00:14.586000+00:00,81,1,1258,1,3929,10022,24,0
0,2025-04-20T17:00:14.786000+00:00,81,1,1258,1,4019,10022,24,0
0,2025-04-20T17:00:15.187000+00:00,81,1,1258,1,3752,10022,24,0
0,2025-04-20T17:00:15.427000+00:00,81,1,1258,1,4400,10022,24,0
0,2025-04-20T17:00:15.827000+00:00,81,1,1258,1,4339,10022,23,0
0,2025-04-20T17:00:15.987000+00:00,81,1,1258,1,4255,10022,23,0
0,2025-04-20T17:00:16.267000+00:00,81,1,1258,1,4217,10022,23,0
0,2025-04-20T17:00:16.547000+00:00,81,1,1258,1,3561,10022,24,0
0,2025-04-20T17:00:16.747000+00:00,81,1,1258,1,4681,10022,24,0
0,2025-04-20T17:00:16.947000+00:00,81,1,1258,1,4633,10022,24,0
0,2025-04-20T17:00:17.186000+00:00,81,1,1258,1,3622,10022,25,0
0,2025-04-20T17:00:17.346000+00:00,81,1,1258,1,3649,10022,25,0
0,2025-04-20T17:00:17.626000+00:00,81,1,1258,1,3749,10022,30,0
0,2025-04-20T17:00:17.786000+00:00,81,1,1258,1,4379,10022,31,0
0,2025-04-20T17:00:18.066000+00:00,81,1,1258,1,4538,10022,32,0
0,2025-04-20T17:00:18.226000+00:00,81,1,1258,1,4369,10022,32,0
0,2025-04-20T17:00:18.426000+00:00,81,1,1258,1,4144,10022,34,0
0,2025-04-20T17:00:18.586000+00:00,81,1,1258,1,4055,10022,35,0
0,2025-04-20T17:00:18.866000+00:00,81,1,1258,1,4163,10022,36,0
0,2025-04-20T17:00:19.346000+00:00,81,1,1258,1,4324,10022,37,0
0,2025-04-20T17:00:19.506000+00:00,81,1,1258,1,4373,10022,38,0
0,2025-04-20T17:00:19.666000+00:00,81,1,1258,1,4442,10022,38,0
0,2025-04-20T17:00:19.986000+00:00,81,1,1258,1,4385,10022,38,0
0,2025-04-20T17:00:20.346000+00:00,81,1,1258,1,4403,10022,38,0
0,2025-04-20T17:00:20.586000+00:00,81,1,1258,1,4263,10022,38,0
0,2025-04-20T17:00:20.946000+00:00,81,1,1258,1,4292,10022,37,0
0,2025-04-20T17:00:21.146000+00:00,81,1,1258,1,4227,10022,37,0
0,2025-04-20T17:00:21.306000+00:00,81,1,1258,1,4178,10022,36,0
0,2025-04-20T17:00:21.546000+00:00,81,1,1258,1,4137,10022,36,4
0,2025-04-20T17:00:21.747000+00:00,81,1,1258,1,4340,10022,36,7
0,2025-04-20T17:00:21.947000+00:00,81,1,1258,1,4646,10022,37,9
0,2025-04-20T17:00:22.147000+00:00,81,1,1258,1,4610,10022,39,9
0,2025-04-20T17:00:22.427000+00:00,81,1,1258,1,4882,10022,42,9
0,2025-04-20T17:00:22.627000+00:00,81,1,1258,1,5207,10022,43,10
0,2025-04-20T17:00:22.947000+00:00,81,1,1258,1,5501,10022,47,12
0,2025-04-20T17:00:23.107000+00:00,81,1,1258,1,5835,10022,49,13
0,2025-04-20T17:00:23.307000+00:00,81,1,1258,1,6282,10022,52,16
0,2025-04-20T17:00:23.507000+00:00,81,1,1258,1,6737,10022,56,20
0,2025-04-20T17:00:23.826000+00:00,81,1,1258,1,7456,10022,62,23
0,2025-04-20T17:00:24.066000+00:00,81,1,1258,1,7919,10022,66,29
0,2025-04-20T17:00:24.386000+00:00,81,1,1258,1,8783,10022,74,35
0,2025-04-20T17:00:24.706000+00:00,81,1,1258,1,8196,10022,81,37
0,2025-04-20T17:00:25.066000+00:00,81,1,1258,2,7804,10022,88,43
0,2025-04-20T17:00:25.506000+00:00,81,1,1258,2,8962,10022,99,51
0,2025-04-20T17:00:25.906000+00:00,81,1,1258,2,10234,10022,114,60
0,2025-04-20T17:00:26.066000+00:00,81,1,1258,2,10599,10022,117,62
0,2025-04-20T17:00:26.226000+00:00,81,1,1258,2,11175,10022,124,62
0,2025-04-20T17:00:26.426000+00:00,81,1,1258,2,11190,10022,131,63
0,2025-04-20T17:00:26.786000+00:00,81,1,1258,3,10136,10022,143,72
0,2025-04-20T17:00:27.186000+00:00,81,1,1258,3,11345,10022,158,86
0,2025-04-20T17:00:27.466000+00:00,81,1,1258,3,11945,10022,165,99
0,2025-04-20T17:00:27.826000+00:00,81,1,1258,4,10878,10022,177,99
