brake,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle,millis
0,1,1,1258,2,8982,10022,101,26,1745168805988
0,1,1,1258,2,9161,10022,103,27,1745168806228
0,1,1,1258,2,9430,10022,106,27,1745168806628
0,1,1,1258,2,9513,10022,107,27,1745168806788
0,1,1,1258,2,9643,10022,108,27,1745168806947
0,1,1,1258,2,8752,10022,110,28,1745168807187
0,1,1,1258,3,8113,10022,111,29,1745168807387
0,1,1,1258,3,8381,10022,115,32,1745168807747
100,1,1,1258,3,7921,10022,113,0,1745168808187
100,1,1,1258,3,9086,10022,106,0,1745168808507
0,1,1,1258,2,8830,10022,102,0,1745168808787
0,1,1,1258,2,8709,10022,100,0,1745168808987
0,1,1,1258,2,8612,10022,99,0,1745168809147
0,1,1,1258,2,8401,10022,98,0,1745168809387
0,1,1,1258,2,8454,10022,97,0,1745168809587
0,1,1,1258,2,8444,10022,96,0,1745168809748
0,1,1,1258,2,8310,10022,95,3,1745168809908
0,1,1,1258,2,8282,10022,95,10,1745168810148
0,1,1,1258,2,8628,10022,96,20,1745168810548
0,1,1,1258,2,8841,10022,98,24,1745168810748
0,1,1,1258,2,9135,10022,102,37,1745168811068
0,1,1,1258,2,9529,10022,106,41,1745168811388
0,1,1,1258,2,9911,10022,111,47,1745168811628
0,1,1,1258,2,10508,10022,115,55,1745168811868
0,1,1,1258,2,10974,10022,120,58,1745168812068
0,1,1,1258,2,10350,10022,127,60,1745168812468
0,1,1,1258,2,9874,10022,135,63,1745168812628
100,1,1,1258,3,9495,10022,138,0,1745168812828
100,1,1,1258,3,10700,10022,122,0,1745168813308
100,1,1,1258,2,10065,10022,116,0,1745168813547
100,1,1,1258,2,9595,10022,111,0,1745168813747
100,1,1,1258,2,8922,10022,105,0,1745168814067
100,1,1,1258,2,8644,10022,100,0,1745168814307
0,1,1,1258,2,8504,10022,99,0,1745168814467
0,1,1,1258,2,8296,10022,96,0,1745168814707
0,1,1,1258,2,8311,10022,95,0,1745168814867
0,1,1,1258,2,8095,10022,93,0,1745168815187
0,1,1,1258,2,8189,10022,92,4,1745168815427
0,1,1,1258,2,8209,10022,92,12,1745168815627
0,1,1,1258,2,8295,10022,94,16,1745168815947
0,1,1,1258,2,8503,10022,95,18,1745168816147
0,1,1,1258,2,8718,10022,98,23,1745168816428
0,1,1,1258,2,9018,10022,102,25,1745168816828
0,1,1,1258,2,9257,10022,104,25,1745168817068
0,1,1,1258,2,9444,10022,106,25,1745168817308
0,1,1,1258,2,9531,10022,108,24,1745168817588
0,1,1,1258,2,9808,10022,110,25,1745168817948
0,1,1,1258,3,8268,10022,112,23,1745168818268
0,1,1,1258,3,8235,10022,115,25,1745168818548
0,1,1,1258,3,8426,10022,116,29,1745168818748
0,1,1,1258,3,8669,10022,120,41,1745168819028
0,1,1,1258,3,9243,10022,122,58,1745168819268
0,1,1,1258,3,9592,10022,131,62,1745168819508
0,1,1,1258,3,10176,10022,136,68,1745168819788
0,1,1,1258,3,11002,10022,166,72,1745168820907
0,1,1,1258,4,10475,10022,171,76,1745168821227
0,1,1,1258,4,10551,10022,178,79,1745168821507
0,1,1,1258,5,9609,10022,183,81,1745168821787
0,1,1,1258,5,9798,10022,188,82,1745168821947
100,1,1,1258,5,9452,10022,190,1,1745168822347
100,1,1,1258,5,9212,10022,181,0,1745168822547
100,1,1,1258,5,10612,10022,181,0,1745168822747
100,1,1,1258,4,9555,10022,160,0,1745168823068
100,1,1,1258,4,10532,10022,153,0,1745168823268
100,1,1,1258,3,10133,10022,148,0,1745168823468
100,1,1,1258,3,9664,10022,145,0,1745168823788
100,1,1,1258,3,9204,10022,133,0,1745168824068
100,1,1,1258,3,9141,10022,128,0,1745168824348
0,1,1,1258,3,8832,10022,125,15,1745168824588
0,1,1,1258,3,8937,10022,124,23,1745168824828
0,1,1,1258,3,9029,10022,125,36,1745168825188
0,1,1,1258,3,9181,10022,126,41,1745168825388
0,1,1,1258,3,9338,10022,129,44,1745168825588
0,1,1,1258,3,9789,10022,135,53,1745168825908
0,1,1,1258,3,10150,10022,139,56,1745168826108
0,1,1,1258,3,10669,10022,145,58,1745168826508
0,1,1,1258,3,10813,10022,150,58,1745168826708
0,1,1,1258,3,11173,10022,152,61,1745168826868
0,1,1,1258,3,10053,10022,157,64,1745168827107
0,1,1,1258,4,9696,10022,159,62,1745168827307
0,1,1,1258,4,9828,10022,163,62,1745168827467
0,1,1,1258,4,10208,10022,168,63,1745168827787
0,1,1,1258,4,10189,10022,170,63,1745168827947
0,1,1,1258,4,10531,10022,173,64,1745168828187
0,1,1,1258,4,10782,10022,176,65,1745168828387
0,1,1,1258,4,10860,10022,181,69,1745168828747
0,1,1,1258,4,11152,10022,184,73,1745168828907
0,1,1,1258,4,9680,10022,187,79,1745168829187
100,1,1,1258,5,9794,10022,191,0,1745168829428
100,1,1,1258,5,9748,10022,184,0,1745168829668
100,1,1,1258,4,10242,10022,175,0,1745168829908
100,1,1,1258,4,9694,10022,171,0,1745168830268
100,1,1,1258,4,9611,10022,158,4,1745168830588
0,1,1,1258,3,10915,10022,155,25,1745168830868
0,1,1,1258,3,10757,10022,150,45,1745168831148
0,1,1,1258,3,11099,10022,152,62,1745168831388
0,1,1,1258,3,11430,10022,156,67,1745168831548
0,1,1,1258,3,11531,10022,163,84,1745168831868
0,1,1,1258,3,10411,10022,169,84,1745168832028
0,1,1,1258,4,10539,10022,174,27,1745168832228
100,1,1,1258,4,9953,10022,166,0,1745168832468
100,1,1,1258,4,9632,10022,152,0,1745168832708
100,1,1,1258,4,9959,10022,138,0,1745168833148
100,1,1,1258,2,10810,10022,125,0,1745168833388
100,1,1,1258,2,10129,10022,118,0,1745168833548
100,1,1,1258,2,9078,10022,111,0,1745168833867
100,1,1,1258,2,9955,10022,95,0,1745168834107
100,1,1,1258,1,9611,10022,90,0,1745168834347
100,1,1,1258,1,8899,10022,83,0,1745168834627
100,1,1,1258,1,8506,10022,81,0,1745168834787
0,1,1,1258,1,8041,10022,76,0,1745168835147
0,1,1,1258,1,7787,10022,72,0,1745168835507
0,1,1,1258,1,7582,10022,70,1,1745168835827
0,1,1,1258,1,7456,10022,69,6,1745168836108
0,1,1,1258,1,7851,10022,70,17,1745168836388
0,1,1,1258,1,8498,10022,76,29,1745168836828
0,1,1,1258,1,8954,10022,78,37,1745168836988
0,1,1,1258,1,9178,10022,82,39,1745168837148
0,1,1,1258,1,9813,10022,88,42,1745168837428
0,1,1,1258,1,10295,10022,92,44,1745168837628
0,1,1,1258,1,10695,10022,94,45,1745168837788
0,1,1,1258,1,9557,10022,101,43,1745168838108
0,1,1,1258,2,9406,10022,105,46,1745168838308
0,1,1,1258,2,9948,10022,111,49,1745168838668
0,1,1,1258,2,10782,10022,121,52,1745168839108
0,1,1,1258,2,10526,10022,126,51,1745168839428
0,1,1,1258,3,9406,10022,128,52,1745168839588
0,1,1,1258,3,9895,10022,136,61,1745168839948
0,1,1,1258,3,10453,10022,140,65,1745168840188
0,1,1,1258,3,10793,10022,149,67,1745168840507
0,1,1,1258,3,10373,10022,152,67,1745168840707
0,1,1,1258,4,9706,10022,157,73,1745168840867
100,1,1,1258,4,9389,10022,161,50,1745168841107
100,1,1,1258,4,9799,10022,154,0,1745168841427
100,1,1,1258,4,10147,10022,147,0,1745168841587
100,1,1,1258,3,9738,10022,138,0,1745168841827
100,1,1,1258,3,9236,10022,132,3,1745168842187
0,1,1,1258,3,9026,10022,128,10,1745168842387
0,1,1,1258,3,9107,10022,128,16,1745168842628
0,1,1,1258,3,9050,10022,127,5,1745168843028
0,1,1,1258,3,8881,10022,125,14,1745168843388
0,1,1,1258,3,8936,10022,125,15,1745168843668
0,1,1,1258,3,9064,10022,126,21,1745168844028
0,1,1,1258,3,9125,10022,126,24,1745168844268
0,1,1,1258,3,9034,10022,127,14,1745168844428
0,1,1,1258,3,9163,10022,128,15,1745168844628
0,1,1,1258,3,9234,10022,128,23,1745168844788
0,1,1,1258,3,10214,10022,143,68,1745168845868
0,1,1,1258,3,10879,10022,150,64,1745168846148
0,1,1,1258,3,9266,10022,156,38,1745168846508
0,1,1,1258,4,9423,10022,156,43,1745168846828
0,1,1,1258,4,9589,10022,158,53,1745168847028
0,1,1,1258,4,9853,10022,162,65,1745168847347
0,1,1,1258,4,10320,10022,170,64,1745168847747
0,1,1,1258,4,10525,10022,173,54,1745168848107
0,1,1,1258,4,10494,10022,175,35,1745168848427
0,1,1,1258,4,10558,10022,174,61,1745168848787
0,1,1,1258,4,10730,10022,176,72,1745168848987
0,1,1,1258,4,11030,10022,179,87,1745168849188
0,1,1,1258,4,11342,10022,187,95,1745168849468
0,1,1,1258,5,10362,10022,195,100,1745168849788
100,1,1,1258,5,10317,10022,202,100,1745168850108
100,1,1,1258,5,9587,10022,192,0,1745168850308
100,1,1,1258,4,10007,10022,169,0,1745168850708
100,1,1,1258,4,10885,10022,151,0,1745168851028
100,1,1,1258,3,9985,10022,136,0,1745168851308
100,1,1,1258,3,10812,10022,132,0,1745168851588
100,1,1,1258,2,10028,10022,115,0,1745168851828
100,1,1,1258,2,9282,10022,107,0,1745168852148
100,1,1,1258,2,8901,10022,102,0,1745168852388
100,1,1,1258,2,8397,10022,97,0,1745168852668
0,1,1,1258,2,8208,10022,94,0,1745168852988
0,1,1,1258,2,7920,10022,93,0,1745168853188
0,1,1,1258,2,7862,10022,90,0,1745168853508
0,1,1,1258,2,7713,10022,90,0,1745168853748
0,1,1,1258,2,7706,10022,87,7,1745168854187
0,1,1,1258,2,7724,10022,88,11,1745168854427
0,1,1,1258,2,7990,10022,89,15,1745168854787
0,1,1,1258,2,8074,10022,90,25,1745168854987
0,1,1,1258,2,8074,10022,92,25,1745168855147
0,1,1,1258,2,8953,10022,102,51,1745168855507
0,1,1,1258,2,9882,10022,109,70,1745168855708
0,1,1,1258,2,10665,10022,117,78,1745168855908
0,1,1,1258,2,11614,10022,125,83,1745168856188
0,1,1,1258,2,10454,10022,138,88,1745168856428
0,1,1,1258,3,11172,10022,151,96,1745168856708
0,1,1,1258,3,9988,10022,162,100,1745168857068
0,1,1,1258,4,10370,10022,162,100,1745168857228
0,1,1,1258,4,10986,10022,179,100,1745168857508
100,1,1,1258,4,10702,10022,181,5,1745168857668
100,1,1,1258,4,10605,10022,177,0,1745168857868
100,1,1,1258,4,9622,10022,164,0,1745168858188
100,1,1,1258,4,10316,10022,148,0,1745168858548
100,1,1,1258,4,10185,10022,146,0,1745168858748
100,1,1,1258,3,9359,10022,135,0,1745168859068
100,1,1,1258,3,9176,10022,130,0,1745168859268
0,1,1,1258,3,9059,10022,127,3,1745168859468
0,1,1,1258,3,9124,10022,125,17,1745168859748
0,1,1,1258,3,8985,10022,126,23,1745168860068
0,1,1,1258,3,9125,10022,127,25,1745168860268
0,1,1,1258,3,9267,10022,129,36,1745168860667
0,1,1,1258,3,9488,10022,131,41,1745168860947
0,1,1,1258,3,9627,10022,132,42,1745168861187
0,1,1,1258,3,9760,10022,134,21,1745168861387
0,1,1,1258,3,9748,10022,136,21,1745168861547
0,1,1,1258,3,9833,10022,135,30,1745168861787
0,1,1,1258,3,9852,10022,136,32,1745168861947
0,1,1,1258,3,10227,10022,138,53,1745168862267
0,1,1,1258,3,10546,10022,142,57,1745168862468
0,1,1,1258,3,10820,10022,147,67,1745168862748
0,1,1,1258,3,9961,10022,152,78,1745168862988
0,1,1,1258,4,9915,10022,162,96,1745168863228
0,1,1,1258,4,10352,10022,165,100,1745168863388
0,1,1,1258,4,10604,10022,179,100,1745168863708
0,1,1,1258,4,10425,10022,186,100,1745168863948
0,1,1,1258,5,10176,10022,196,100,1745168864348
0,1,1,1258,5,10689,10022,207,100,1745168864748
0,1,1,1258,5,11004,10022,213,100,1745168864988
0,1,1,1258,5,11250,10022,218,100,1745168865148
0,1,1,1258,5,11139,10022,222,100,1745168865388
0,1,1,1258,5,10262,10022,225,100,1745168865588
0,1,1,1258,6,10262,10022,230,100,1745168865908
0,1,1,1258,6,10403,10022,232,100,1745168866068
0,1,1,1258,6,10480,10022,236,100,1745168866308
100,1,1,1258,6,10721,10022,236,0,1745168866628
100,1,1,1258,6,9937,10022,230,0,1745168866788
100,1,1,1258,6,10077,10022,211,0,1745168867028
100,1,1,1258,5,10210,10022,205,0,1745168867188
100,1,1,1258,5,10210,10022,192,0,1745168867347
100,1,1,1258,4,10888,10022,181,0,1745168867587
100,1,1,1258,4,10888,10022,171,0,1745168867747
100,1,1,1258,3,11785,10022,162,0,1745168867987
100,1,1,1258,3,11505,10022,157,0,1745168868187
100,1,1,1258,3,10105,10022,146,0,1745168868387
100,1,1,1258,3,9908,10022,141,0,1745168868547
100,1,1,1258,3,9908,10022,136,0,1745168868787
100,1,1,1258,3,9184,10022,131,0,1745168869028
0,1,1,1258,3,9101,10022,129,0,1745168869188
0,1,1,1258,3,9094,10022,126,12,1745168869468
0,1,1,1258,3,10077,10022,135,68,1745168870388
0,1,1,1258,3,10610,10022,141,74,1745168870588
0,1,1,1258,3,10771,10022,147,76,1745168870748
0,1,1,1258,3,11333,10022,153,83,1745168870948
0,1,1,1258,3,11793,10022,160,100,1745168871188
0,1,1,1258,3,10674,10022,172,100,1745168871428
0,1,1,1258,4,10781,10022,174,100,1745168871588
0,1,1,1258,4,11083,10022,180,100,1745168871788
0,1,1,1258,4,11083,10022,185,100,1745168871948
0,1,1,1258,4,11501,10022,192,100,1745168872228
0,1,1,1258,5,10373,10022,202,100,1745168872708
0,1,1,1258,5,10587,10022,206,100,1745168872948
0,1,1,1258,5,10758,10022,209,100,1745168873228
0,1,1,1258,5,10974,10022,215,100,1745168873428
0,1,1,1258,5,11158,10022,218,100,1745168873668
0,1,1,1258,5,11270,10022,221,100,1745168873868
0,1,1,1258,5,10710,10022,225,100,1745168874027
0,1,1,1258,6,10090,10022,227,100,1745168874227
0,1,1,1258,6,10371,10022,230,100,1745168874507
0,1,1,1258,6,9950,10022,232,5,1745168874827
100,1,1,1258,6,9955,10022,216,0,1745168875187
100,1,1,1258,5,10258,10022,202,0,1745168875387
100,1,1,1258,5,11101,10022,189,0,1745168875588
100,1,1,1258,4,11694,10022,165,0,1745168875908
100,1,1,1258,3,11190,10022,161,0,1745168876068
100,1,1,1258,3,10601,10022,152,0,1745168876268
100,1,1,1258,3,10059,10022,143,0,1745168876628
0,1,1,1258,3,9822,10022,139,0,1745168876908
0,1,1,1258,3,9845,10022,137,0,1745168877148
0,1,1,1258,3,9595,10022,136,21,1745168877308
0,1,1,1258,3,9978,10022,137,47,1745168877588
0,1,1,1258,3,10227,10022,139,57,1745168877828
0,1,1,1258,3,10736,10022,147,68,1745168878148
0,1,1,1258,3,11257,10022,154,72,1745168878468
0,1,1,1258,4,10109,10022,165,92,1745168878868
100,1,1,1258,4,9730,10022,170,0,1745168879188
100,1,1,1258,4,9847,10022,162,0,1745168879388
100,1,1,1258,3,9987,10022,143,0,1745168879668
100,1,1,1258,3,10703,10022,134,0,1745168879868
100,1,1,1258,2,10641,10022,121,0,1745168880148
100,1,1,1258,2,9941,10022,113,0,1745168880348
100,1,1,1258,2,8640,10022,102,0,1745168880628
100,1,1,1258,2,8134,10022,96,0,1745168880867
100,1,1,1258,2,7663,10022,90,0,1745168881187
0,1,1,1258,2,7663,10022,87,0,1745168881347
0,1,1,1258,2,7321,10022,85,0,1745168881587
0,1,1,1258,2,7274,10022,84,1,1745168881787
0,1,1,1258,2,7061,10022,83,7,1745168882028
0,1,1,1258,2,7445,10022,84,14,1745168882348
0,1,1,1258,2,7639,10022,86,22,1745168882508
0,1,1,1258,2,7931,10022,89,27,1745168882748
0,1,1,1258,2,8317,10022,92,29,1745168882988
0,1,1,1258,2,8482,10022,96,31,1745168883268
0,1,1,1258,2,8991,10022,101,32,1745168883668
0,1,1,1258,2,9224,10022,106,34,1745168884028
0,1,1,1258,2,9320,10022,107,36,1745168884228
0,1,1,1258,2,9652,10022,111,40,1745168884508
0,1,1,1258,2,10229,10022,116,50,1745168884828
0,1,1,1258,2,10986,10022,121,59,1745168885068
0,1,1,1258,2,9976,10022,126,69,1745168885308
0,1,1,1258,3,9916,10022,135,74,1745168885548
0,1,1,1258,3,10751,10022,145,85,1745168885828
0,1,1,1258,3,11304,10022,153,100,1745168886068
0,1,1,1258,3,11586,10022,159,100,1745168886268
0,1,1,1258,3,10466,10022,168,100,1745168886508
0,1,1,1258,4,10525,10022,173,100,1745168886708
0,1,1,1258,4,10826,10022,178,100,1745168886908
0,1,1,1258,4,10966,10022,178,100,1745168887068
0,1,1,1258,4,11376,10022,187,100,1745168887308
0,1,1,1258,4,10787,10022,192,100,1745168887547
0,1,1,1258,5,10141,10022,195,100,1745168887787
0,1,1,1258,5,10492,10022,205,100,1745168888227
0,1,1,1258,5,10632,10022,209,100,1745168888467
0,1,1,1258,5,10988,10022,215,100,1745168888828
100,1,1,1258,5,10310,10022,211,0,1745168888988
100,1,1,1258,5,10310,10022,198,0,1745168889148
100,1,1,1258,5,10590,10022,184,0,1745168889388
100,1,1,1258,4,9811,10022,166,0,1745168889628
0,1,1,1258,3,10026,10022,141,0,1745168890388
0,1,1,1258,3,9852,10022,139,6,1745168890588
0,1,1,1258,3,9871,10022,137,16,1745168890748
0,1,1,1258,3,9780,10022,137,27,1745168890908
0,1,1,1258,3,9977,10022,138,39,1745168891268
0,1,1,1258,3,10037,10022,139,42,1745168891428
0,1,1,1258,3,10485,10022,144,57,1745168891828
0,1,1,1258,3,10947,10022,150,64,1745168892108
0,1,1,1258,4,9575,10022,157,71,1745168892428
0,1,1,1258,4,9811,10022,162,72,1745168892668
0,1,1,1258,4,10269,10022,168,71,1745168892868
0,1,1,1258,4,10330,10022,174,71,1745168893108
0,1,1,1258,4,10864,10022,179,69,1745168893468
0,1,1,1258,4,10532,10022,183,70,1745168893708
0,1,1,1258,5,9549,10022,187,61,1745168893908
0,1,1,1258,5,9748,10022,190,60,1745168894187
0,1,1,1258,5,10072,10022,194,76,1745168894387
0,1,1,1258,5,10164,10022,198,72,1745168894547
0,1,1,1258,5,10234,10022,202,72,1745168894827
0,1,1,1258,5,10509,10022,205,76,1745168895188
0,1,1,1258,5,10649,10022,209,76,1745168895588
100,1,1,1258,5,10493,10022,213,0,1745168895908
100,1,1,1258,5,10235,10022,203,0,1745168896108
100,1,1,1258,5,9507,10022,194,0,1745168896388
100,1,1,1258,4,10643,10022,179,0,1745168896828
100,1,1,1258,4,10449,10022,175,0,1745168897028
0,1,1,1258,4,10029,10022,171,0,1745168897348
0,1,1,1258,4,9920,10022,167,0,1745168897668
0,1,1,1258,4,9844,10022,165,32,1745168897988
0,1,1,1258,4,9814,10022,165,38,1745168898188
0,1,1,1258,4,9877,10022,165,41,1745168898428
0,1,1,1258,4,9902,10022,166,48,1745168898628
0,1,1,1258,4,10163,10022,169,57,1745168898908
0,1,1,1258,4,10493,10022,175,67,1745168899348
0,1,1,1258,4,10893,10022,179,75,1745168899508
0,1,1,1258,4,11125,10022,181,80,1745168899748
0,1,1,1258,4,11354,10022,188,83,1745168899948
0,1,1,1258,4,11228,10022,192,90,1745168900188
0,1,1,1258,5,10459,10022,201,100,1745168900588
0,1,1,1258,5,10602,10022,204,100,1745168900788
0,1,1,1258,5,10784,10022,208,100,1745168900987
0,1,1,1258,5,11098,10022,216,100,1745168901307
0,1,1,1258,5,11190,10022,219,100,1745168901507
0,1,1,1258,5,11089,10022,221,100,1745168901707
0,1,1,1258,6,10159,10022,223,100,1745168901988
0,1,1,1258,6,10278,10022,229,100,1745168902308
0,1,1,1258,6,10554,10022,230,100,1745168902668
0,1,1,1258,6,10602,10022,236,100,1745168902868
0,1,1,1258,6,10602,10022,239,100,1745168903068
0,1,1,1258,6,10602,10022,236,100,1745168903308
0,1,1,1258,6,10274,10022,233,0,1745168903508
0,1,1,1258,6,9877,10022,227,0,1745168903828
0,1,1,1258,6,9992,10022,222,0,1745168904108
0,1,1,1258,6,9878,10022,218,0,1745168904428
100,1,1,1258,6,9168,10022,209,0,1745168904748
100,1,1,1258,6,8544,10022,195,0,1745168904908
100,1,1,1258,6,8717,10022,188,0,1745168905068
100,1,1,1258,5,10152,10022,156,0,1745168905548
100,1,1,1258,3,10451,10022,136,0,1745168905948
100,1,1,1258,3,11608,10022,126,0,1745168906148
100,1,1,1258,2,9794,10022,116,0,1745168906468
100,1,1,1258,2,9534,10022,108,0,1745168906748
100,1,1,1258,2,8882,10022,103,0,1745168906988
100,1,1,1258,2,9792,10022,93,0,1745168907388
100,1,1,1258,1,9126,10022,86,0,1745168907667
100,1,1,1258,1,8461,10022,79,0,1745168908027
0,1,1,1258,1,6775,10022,64,0,1745168909268
0,1,1,1258,1,6603,10022,61,0,1745168909628
0,1,1,1258,1,6433,10022,60,0,1745168909788
0,1,1,1258,1,6223,10022,59,0,1745168909988
0,1,1,1258,1,6278,10022,57,4,1745168910268
0,1,1,1258,1,6202,10022,57,8,1745168910668
0,1,1,1258,1,6335,10022,58,9,1745168910868
0,1,1,1258,1,6364,10022,59,7,1745168911028
0,1,1,1258,1,6768,10022,61,10,1745168911348
0,1,1,1258,1,7254,10022,65,13,1745168911708
0,1,1,1258,1,7431,10022,68,14,1745168912028
0,1,1,1258,1,7899,10022,70,16,1745168912348
0,1,1,1258,1,7899,10022,72,16,1745168912548
0,1,1,1258,1,8392,10022,75,20,1745168912748
0,1,1,1258,1,8660,10022,77,21,1745168912908
0,1,1,1258,1,9255,10022,82,34,1745168913308
0,1,1,1258,1,10489,10022,91,49,1745168913788
0,1,1,1258,1,9486,10022,98,53,1745168914148
0,1,1,1258,2,10242,10022,112,71,1745168914467
0,1,1,1258,2,10830,10022,126,74,1745168914827
0,1,1,1258,2,11128,10022,130,81,1745168914988
0,1,1,1258,3,10242,10022,138,100,1745168915268
0,1,1,1258,3,11764,10022,160,100,1745168915628
0,1,1,1258,3,10924,10022,160,100,1745168915788
0,1,1,1258,4,10834,10022,177,100,1745168916108
0,1,1,1258,4,11043,10022,179,100,1745168916268
0,1,1,1258,4,10760,10022,187,100,1745168916508
0,1,1,1258,5,9927,10022,191,100,1745168916788
0,1,1,1258,5,10221,10022,198,100,1745168917108
0,1,1,1258,5,10201,10022,200,100,1745168917268
0,1,1,1258,5,10425,10022,205,100,1745168917548
0,1,1,1258,5,10881,10022,212,100,1745168917948
0,1,1,1258,5,11028,10022,215,100,1745168918148
0,1,1,1258,5,11325,10022,221,100,1745168918548
0,1,1,1258,5,11509,10022,222,100,1745168918708
0,1,1,1258,5,10769,10022,228,100,1745168919068
0,1,1,1258,6,10514,10022,231,100,1745168919268
0,1,1,1258,6,10523,10022,233,100,1745168919468
0,1,1,1258,6,10453,10022,234,56,1745168919748
100,1,1,1258,6,10125,10022,215,0,1745168920028
100,1,1,1258,5,11051,10022,193,0,1745168920468
100,1,1,1258,4,10931,10022,186,0,1745168920668
0,1,1,1258,4,10677,10022,182,10,1745168920868
0,1,1,1258,4,10627,10022,179,54,1745168921227
0,1,1,1258,4,11077,10022,182,91,1745168921668
0,1,1,1258,4,11358,10022,186,100,1745168921908
0,1,1,1258,4,11586,10022,192,100,1745168922108
0,1,1,1258,4,10298,10022,198,100,1745168922548
0,1,1,1258,5,10670,10022,207,100,1745168922908
0,1,1,1258,5,10778,10022,207,100,1745168923148
0,1,1,1258,5,10887,10022,214,100,1745168923308
0,1,1,1258,5,11109,10022,216,100,1745168923468
0,1,1,1258,6,10254,10022,229,100,1745168924348
0,1,1,1258,6,10420,10022,233,100,1745168924628
0,1,1,1258,6,10616,10022,237,100,1745168925068
0,1,1,1258,6,10834,10022,240,100,1745168925388
0,1,1,1258,6,10928,10022,242,100,1745168925668
0,1,1,1258,6,10432,10022,246,100,1745168926028
0,1,1,1258,7,9728,10022,248,100,1745168926268
0,1,1,1258,7,9516,10022,250,22,1745168926548
100,1,1,1258,7,9321,10022,242,0,1745168926748
100,1,1,1258,7,10129,10022,214,0,1745168927108
100,1,1,1258,7,10099,10022,201,0,1745168927308
100,1,1,1258,6,10820,10022,189,0,1745168927588
100,1,1,1258,4,10328,10022,176,0,1745168927947
100,1,1,1258,4,10061,10022,171,0,1745168928108
100,1,1,1258,4,9878,10022,171,0,1745168928268
0,1,1,1258,4,9742,10022,167,0,1745168928468
0,1,1,1258,4,9680,10022,164,5,1745168928668
0,1,1,1258,4,9544,10022,161,31,1745168928908
0,1,1,1258,4,9717,10022,162,50,1745168929268
0,1,1,1258,4,9990,10022,165,72,1745168929548
0,1,1,1258,4,10203,10022,167,87,1745168929708
0,1,1,1258,4,10569,10022,174,100,1745168929948
0,1,1,1258,4,10880,10022,180,100,1745168930148
0,1,1,1258,4,11242,10022,180,100,1745168930348
0,1,1,1258,4,10833,10022,184,0,1745168930668
100,1,1,1258,4,10635,10022,179,0,1745168930908
100,1,1,1258,4,9672,10022,165,0,1745168931268
100,1,1,1258,4,9998,10022,148,0,1745168931588
100,1,1,1258,4,10186,10022,133,0,1745168931828
100,1,1,1258,3,10582,10022,122,0,1745168932028
100,1,1,1258,2,9432,10022,110,0,1745168932348
100,1,1,1258,1,10370,10022,98,0,1745168932748
100,1,1,1258,1,8321,10022,82,0,1745168933188
100,1,1,1258,1,7527,10022,73,0,1745168933468
100,1,1,1258,1,6956,10022,68,0,1745168933668
100,1,1,1258,1,6219,10022,60,0,1745168934028
0,1,1,1258,1,6085,10022,56,0,1745168934228
0,1,1,1258,1,5804,10022,54,0,1745168934507
0,1,1,1258,1,5688,10022,52,0,1745168934708
0,1,1,1258,1,5561,10022,51,3,1745168935028
0,1,1,1258,1,5742,10022,51,7,1745168935228
0,1,1,1258,1,5972,10022,52,11,1745168935548
0,1,1,1258,1,6109,10022,54,12,1745168935748
0,1,1,1258,1,6726,10022,60,19,1745168935948
0,1,1,1258,1,7071,10022,63,25,1745168936108
0,1,1,1258,1,7014,10022,68,0,1745168936508
0,1,1,1258,1,7079,10022,65,0,1745168936868
0,1,1,1258,1,6851,10022,64,0,1745168937068
0,1,1,1258,1,6609,10022,63,1,1745168937388
0,1,1,1258,1,6604,10022,61,7,1745168937588
0,1,1,1258,1,6843,10022,62,12,1745168937828
0,1,1,1258,1,7218,10022,64,19,1745168938068
0,1,1,1258,1,8060,10022,68,27,1745168938428
0,1,1,1258,1,8404,10022,74,32,1745168938628
0,1,1,1258,1,8943,10022,79,44,1745168938868
0,1,1,1258,1,9600,10022,83,50,1745168939068
0,1,1,1258,1,10130,10022,92,54,1745168939388
0,1,1,1258,1,9010,10022,98,56,1745168939548
0,1,1,1258,2,9387,10022,98,68,1745168939788
0,1,1,1258,2,10244,10022,112,72,1745168939948
0,1,1,1258,2,11112,10022,122,78,1745168940228
0,1,1,1258,2,11765,10022,130,79,1745168940468
0,1,1,1258,2,12031,10022,138,83,1745168940668
0,1,1,1258,3,10887,10022,149,95,1745168940988
0,1,1,1258,4,10101,10022,158,100,1745168941428
0,1,1,1258,4,11093,10022,179,100,1745168941828
0,1,1,1258,4,11489,10022,179,100,1745168942028
0,1,1,1258,4,11209,10022,195,100,1745168942228
0,1,1,1258,5,10324,10022,202,100,1745168942508
100,1,1,1258,5,10682,10022,210,75,1745168942908
100,1,1,1258,5,10161,10022,206,0,1745168943148
100,1,1,1258,5,10189,10022,179,0,1745168943508
100,1,1,1258,5,10078,10022,175,0,1745168943748
100,1,1,1258,3,11280,10022,161,0,1745168944068
100,1,1,1258,3,10763,10022,154,0,1745168944308
100,1,1,1258,3,10553,10022,154,1,1745168944468
100,1,1,1258,3,10247,10022,148,10,1745168944668
100,1,1,1258,3,10116,10022,141,23,1745168944868
100,1,1,1258,3,9919,10022,137,32,1745168945108
0,1,1,1258,3,9824,10022,138,40,1745168945268
0,1,1,1258,3,9959,10022,138,42,1745168945468
0,1,1,1258,3,10932,10022,150,68,1745168946268
