brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle,millis
0,2025-04-20T18:20:59.471+01:00,81,12,1258,7,10912,10022,271,99,1745169659471
0,2025-04-20T18:20:59.831+01:00,81,12,1258,7,11144,10022,277,99,1745169659831
0,2025-04-20T18:21:00.071+01:00,81,12,1258,7,11144,10022,279,99,1745169660071
0,2025-04-20T18:21:00.311+01:00,81,12,1258,7,11391,10022,282,99,1745169660311
0,2025-04-20T18:21:00.631+01:00,81,12,1258,7,11574,10022,289,99,1745169660631
0,2025-04-20T18:21:00.871+01:00,81,12,1258,7,11625,10022,290,99,1745169660871
0,2025-04-20T18:21:01.071+01:00,81,12,1258,7,10925,10022,293,99,1745169661071
0,2025-04-20T18:21:01.950+01:00,81,12,1258,8,10690,10022,303,99,1745169661950
0,2025-04-20T18:21:02.190+01:00,81,12,1258,8,10839,10022,305,99,1745169662190
0,2025-04-20T18:21:02.510+01:00,81,12,1258,8,10923,10022,308,99,1745169662510
0,2025-04-20T18:21:02.710+01:00,81,12,1258,8,10934,10022,310,99,1745169662710
0,2025-04-20T18:21:02.910+01:00,81,12,1258,8,11002,10022,312,99,1745169662910
0,2025-04-20T18:21:03.070+01:00,81,12,1258,8,11021,10022,312,99,1745169663070
0,2025-04-20T18:21:03.310+01:00,81,12,1258,8,11098,10022,314,99,1745169663310
0,2025-04-20T18:21:03.550+01:00,81,12,1258,8,11105,10022,314,99,1745169663550
0,2025-04-20T18:21:03.710+01:00,81,12,1258,8,11084,10022,315,99,1745169663710
0,2025-04-20T18:21:03.910+01:00,81,12,1258,8,11148,10022,316,99,1745169663910
0,2025-04-20T18:21:04.190+01:00,81,12,1258,8,11152,10022,317,99,1745169664190
0,2025-04-20T18:21:04.590+01:00,81,12,1258,8,11160,10022,317,99,1745169664590
0,2025-04-20T18:21:04.790+01:00,81,12,1258,8,11132,10022,317,99,1745169664790
0,2025-04-20T18:21:05.271+01:00,81,12,1258,8,11105,10022,316,99,1745169665271
0,2025-04-20T18:21:05.591+01:00,81,12,1258,8,11056,10022,315,99,1745169665591
0,2025-04-20T18:21:05.791+01:00,81,12,1258,8,11104,10022,315,99,1745169665791
0,2025-04-20T18:21:05.991+01:00,81,12,1258,8,11104,10022,315,99,1745169665991
0,2025-04-20T18:21:06.151+01:00,81,0,1258,8,11063,10022,315,99,1745169666151
0,2025-04-20T18:21:06.431+01:00,81,0,1258,8,10686,10022,309,0,1745169666431
100,2025-04-20T18:21:06.791+01:00,81,0,1258,8,10072,10022,281,0,1745169666791
100,2025-04-20T18:21:07.071+01:00,81,0,1258,8,8713,10022,254,0,1745169667071
100,2025-04-20T18:21:07.391+01:00,81,0,1258,8,8492,10022,204,0,1745169667391
100,2025-04-20T18:21:07.631+01:00,81,0,1258,8,8994,10022,181,0,1745169667631
100,2025-04-20T18:21:07.791+01:00,81,0,1258,8,8687,10022,162,0,1745169667791
100,2025-04-20T18:21:08.031+01:00,81,0,1258,8,9807,10022,146,0,1745169668031
100,2025-04-20T18:21:08.231+01:00,81,0,1258,7,9562,10022,134,0,1745169668231
100,2025-04-20T18:21:08.390+01:00,81,0,1258,5,8883,10022,125,0,1745169668390
100,2025-04-20T18:21:08.590+01:00,81,0,1258,3,8516,10022,119,0,1745169668590
100,2025-04-20T18:21:08.950+01:00,81,0,1258,3,7850,10022,113,0,1745169668950
0,2025-04-20T18:21:09.270+01:00,81,0,1258,3,7532,10022,108,0,1745169669270
0,2025-04-20T18:21:09.470+01:00,81,0,1258,3,7390,10022,104,0,1745169669470
0,2025-04-20T18:21:09.790+01:00,81,0,1258,3,7149,10022,99,2,1745169669790
0,2025-04-20T18:21:09.950+01:00,81,0,1258,3,7289,10022,98,25,1745169669950
100,2025-04-20T18:21:10.430+01:00,81,0,1258,3,6858,10022,98,0,1745169670430
100,2025-04-20T18:21:10.630+01:00,81,0,1258,3,6502,10022,95,0,1745169670630
0,2025-04-20T18:21:10.830+01:00,81,0,1258,3,6305,10022,92,0,1745169670830
0,2025-04-20T18:21:11.030+01:00,81,0,1258,3,6249,10022,87,0,1745169671030
0,2025-04-20T18:21:11.190+01:00,81,0,1258,3,6072,10022,85,0,1745169671190
0,2025-04-20T18:21:11.391+01:00,81,0,1258,3,5932,10022,84,0,1745169671391
0,2025-04-20T18:21:11.671+01:00,81,0,1258,3,6080,10022,82,23,1745169671671
0,2025-04-20T18:21:12.071+01:00,81,0,1258,3,6563,10022,87,37,1745169672071
0,2025-04-20T18:21:12.311+01:00,81,0,1258,3,7210,10022,95,55,1745169672311
0,2025-04-20T18:21:12.671+01:00,81,0,1258,3,7849,10022,103,65,1745169672671
0,2025-04-20T18:21:12.831+01:00,81,0,1258,3,8416,10022,109,70,1745169672831
0,2025-04-20T18:21:13.031+01:00,81,0,1258,3,8960,10022,117,78,1745169673031
0,2025-04-20T18:21:13.191+01:00,81,0,1258,3,9373,10022,124,82,1745169673191
0,2025-04-20T18:21:13.511+01:00,81,0,1258,3,10322,10022,132,89,1745169673511
0,2025-04-20T18:21:13.791+01:00,81,0,1258,3,11338,10022,147,99,1745169673791
0,2025-04-20T18:21:14.151+01:00,81,0,1258,4,10331,10022,166,99,1745169674151
0,2025-04-20T18:21:14.351+01:00,81,0,1258,4,10865,10022,174,99,1745169674351
0,2025-04-20T18:21:14.671+01:00,81,0,1258,4,11569,10022,182,99,1745169674671
0,2025-04-20T18:21:14.871+01:00,81,0,1258,4,11727,10022,189,99,1745169674871
0,2025-04-20T18:21:15.750+01:00,81,0,1258,5,11537,10022,216,99,1745169675750
0,2025-04-20T18:21:16.030+01:00,81,0,1258,5,11485,10022,226,99,1745169676030
0,2025-04-20T18:21:16.310+01:00,81,0,1258,6,10681,10022,233,99,1745169676310
0,2025-04-20T18:21:16.630+01:00,81,0,1258,6,10775,10022,239,99,1745169676630
0,2025-04-20T18:21:16.790+01:00,81,0,1258,6,11083,10022,243,99,1745169676790
0,2025-04-20T18:21:17.030+01:00,81,0,1258,6,11183,10022,246,99,1745169677030
0,2025-04-20T18:21:17.230+01:00,81,0,1258,6,11275,10022,248,99,1745169677230
0,2025-04-20T18:21:17.430+01:00,81,0,1258,6,11399,10022,249,99,1745169677430
0,2025-04-20T18:21:17.710+01:00,81,0,1258,6,11497,10022,253,99,1745169677710
0,2025-04-20T18:21:17.950+01:00,81,0,1258,6,11513,10022,253,99,1745169677950
0,2025-04-20T18:21:18.311+01:00,81,0,1258,6,11181,10022,255,54,1745169678311
100,2025-04-20T18:21:18.591+01:00,81,0,1258,6,10839,10022,236,0,1745169678591
100,2025-04-20T18:21:18.751+01:00,81,0,1258,6,10036,10022,224,0,1745169678751
100,2025-04-20T18:21:18.911+01:00,81,0,1258,6,10497,10022,204,0,1745169678911
100,2025-04-20T18:21:19.231+01:00,81,0,1258,6,10589,10022,177,0,1745169679231
100,2025-04-20T18:21:19.591+01:00,81,0,1258,4,9504,10022,156,0,1745169679591
100,2025-04-20T18:21:19.791+01:00,81,0,1258,4,9160,10022,153,0,1745169679791
0,2025-04-20T18:21:20.071+01:00,81,0,1258,4,8874,10022,150,1,1745169680071
0,2025-04-20T18:21:20.431+01:00,81,0,1258,4,8973,10022,145,30,1745169680431
0,2025-04-20T18:21:20.711+01:00,81,0,1258,4,9249,10022,147,60,1745169680711
0,2025-04-20T18:21:20.911+01:00,81,0,1258,4,9371,10022,151,64,1745169680911
0,2025-04-20T18:21:21.071+01:00,81,0,1258,4,9684,10022,154,81,1745169681071
0,2025-04-20T18:21:21.271+01:00,81,0,1258,4,9891,10022,161,82,1745169681271
0,2025-04-20T18:21:21.671+01:00,81,0,1258,4,10508,10022,171,84,1745169681671
0,2025-04-20T18:21:21.910+01:00,81,0,1258,4,11092,10022,177,84,1745169681910
0,2025-04-20T18:21:22.270+01:00,81,0,1258,4,11528,10022,185,87,1745169682270
0,2025-04-20T18:21:22.550+01:00,81,0,1258,5,10280,10022,190,83,1745169682550
0,2025-04-20T18:21:22.950+01:00,81,0,1258,5,10590,10022,196,84,1745169682950
0,2025-04-20T18:21:23.150+01:00,81,0,1258,5,10739,10022,201,89,1745169683150
0,2025-04-20T18:21:23.510+01:00,81,0,1258,5,11136,10022,210,91,1745169683510
0,2025-04-20T18:21:23.710+01:00,81,0,1258,5,11421,10022,213,94,1745169683710
0,2025-04-20T18:21:24.190+01:00,81,0,1258,5,11880,10022,223,99,1745169684190
0,2025-04-20T18:21:24.430+01:00,81,0,1258,5,10900,10022,228,99,1745169684430
0,2025-04-20T18:21:24.711+01:00,81,0,1258,6,10750,10022,228,99,1745169684711
0,2025-04-20T18:21:24.911+01:00,81,0,1258,6,10782,10022,236,99,1745169684911
0,2025-04-20T18:21:25.151+01:00,81,0,1258,6,10782,10022,237,99,1745169685151
0,2025-04-20T18:21:25.511+01:00,81,0,1258,6,11073,10022,242,99,1745169685511
0,2025-04-20T18:21:25.711+01:00,81,0,1258,6,11196,10022,243,99,1745169685711
0,2025-04-20T18:21:26.031+01:00,81,0,1258,6,11268,10022,244,83,1745169686031
0,2025-04-20T18:21:26.311+01:00,81,0,1258,6,11217,10022,245,78,1745169686311
0,2025-04-20T18:21:26.511+01:00,81,0,1258,6,11237,10022,245,80,1745169686511
0,2025-04-20T18:21:26.871+01:00,81,0,1258,6,11381,10022,244,88,1745169686871
0,2025-04-20T18:21:27.111+01:00,81,0,1258,6,11276,10022,246,94,1745169687111
0,2025-04-20T18:21:27.671+01:00,81,0,1258,6,11343,10022,249,63,1745169687671
0,2025-04-20T18:21:28.111+01:00,81,0,1258,6,11273,10022,246,69,1745169688111
0,2025-04-20T18:21:28.471+01:00,81,0,1258,6,11267,10022,245,75,1745169688471
0,2025-04-20T18:21:28.710+01:00,81,0,1258,6,11337,10022,245,82,1745169688710
0,2025-04-20T18:21:28.870+01:00,81,0,1258,6,11282,10022,246,89,1745169688870
0,2025-04-20T18:21:29.910+01:00,81,0,1258,5,11214,10022,221,7,1745169689910
0,2025-04-20T18:21:30.150+01:00,81,0,1258,5,11248,10022,216,36,1745169690150
0,2025-04-20T18:21:30.350+01:00,81,0,1258,5,11181,10022,210,62,1745169690350
0,2025-04-20T18:21:30.750+01:00,81,0,1258,5,11348,10022,212,76,1745169690750
0,2025-04-20T18:21:30.950+01:00,81,0,1258,5,11455,10022,216,85,1745169690950
0,2025-04-20T18:21:31.111+01:00,81,0,1258,5,11570,10022,218,88,1745169691111
0,2025-04-20T18:21:31.351+01:00,81,0,1258,5,11781,10022,222,68,1745169691351
0,2025-04-20T18:21:31.751+01:00,81,0,1258,5,11813,10022,222,69,1745169691751
0,2025-04-20T18:21:32.191+01:00,81,0,1258,6,10396,10022,224,80,1745169692191
0,2025-04-20T18:21:32.391+01:00,81,0,1258,6,10413,10022,225,87,1745169692391
0,2025-04-20T18:21:32.671+01:00,81,0,1258,6,10600,10022,229,99,1745169692671
0,2025-04-20T18:21:32.871+01:00,81,0,1258,6,10796,10022,229,99,1745169692871
0,2025-04-20T18:21:33.231+01:00,81,0,1258,6,11124,10022,241,99,1745169693231
0,2025-04-20T18:21:33.391+01:00,81,0,1258,6,11179,10022,245,99,1745169693391
0,2025-04-20T18:21:33.791+01:00,81,0,1258,6,11589,10022,249,99,1745169693791
0,2025-04-20T18:21:33.991+01:00,81,0,1258,6,11745,10022,256,99,1745169693991
0,2025-04-20T18:21:34.151+01:00,81,0,1258,6,11185,10022,259,99,1745169694151
0,2025-04-20T18:21:34.471+01:00,81,0,1258,7,10572,10022,263,99,1745169694471
0,2025-04-20T18:21:34.671+01:00,81,0,1258,7,10664,10022,266,99,1745169694671
0,2025-04-20T18:21:34.991+01:00,81,0,1258,7,10897,10022,270,99,1745169694991
0,2025-04-20T18:21:35.191+01:00,81,0,1258,7,10934,10022,274,99,1745169695191
0,2025-04-20T18:21:35.430+01:00,81,0,1258,7,11027,10022,277,99,1745169695430
0,2025-04-20T18:21:35.630+01:00,81,0,1258,7,11128,10022,277,99,1745169695630
0,2025-04-20T18:21:35.790+01:00,81,0,1258,7,11212,10022,279,99,1745169695790
0,2025-04-20T18:21:36.070+01:00,81,0,1258,7,11307,10022,282,99,1745169696070
0,2025-04-20T18:21:36.430+01:00,81,0,1258,7,11483,10022,287,99,1745169696430
0,2025-04-20T18:21:36.630+01:00,81,0,1258,7,11504,10022,288,99,1745169696630
0,2025-04-20T18:21:36.910+01:00,81,0,1258,7,11617,10022,291,99,1745169696910
0,2025-04-20T18:21:37.110+01:00,81,0,1258,7,11704,10022,292,99,1745169697110
0,2025-04-20T18:21:37.270+01:00,81,0,1258,7,11732,10022,293,99,1745169697270
0,2025-04-20T18:21:37.590+01:00,81,0,1258,8,10359,10022,294,99,1745169697590
0,2025-04-20T18:21:37.871+01:00,81,0,1258,8,10351,10022,294,99,1745169697871
0,2025-04-20T18:21:38.071+01:00,81,0,1258,8,10354,10022,294,99,1745169698071
0,2025-04-20T18:21:38.311+01:00,81,0,1258,8,10320,10022,293,99,1745169698311
0,2025-04-20T18:21:38.471+01:00,81,0,1258,8,10303,10022,293,99,1745169698471
0,2025-04-20T18:21:38.711+01:00,81,0,1258,8,10337,10022,293,99,1745169698711
0,2025-04-20T18:21:38.991+01:00,81,0,1258,8,10293,10022,292,99,1745169698991
100,2025-04-20T18:21:39.311+01:00,81,0,1258,8,10014,10022,284,0,1745169699311
100,2025-04-20T18:21:39.471+01:00,81,0,1258,8,9403,10022,273,0,1745169699471
100,2025-04-20T18:21:39.791+01:00,81,0,1258,8,8957,10022,227,0,1745169699791
100,2025-04-20T18:21:39.951+01:00,81,0,1258,7,9274,10022,221,0,1745169699951
100,2025-04-20T18:21:40.271+01:00,81,0,1258,7,10062,10022,197,0,1745169700271
100,2025-04-20T18:21:40.511+01:00,81,0,1258,7,10845,10022,182,0,1745169700511
100,2025-04-20T18:21:40.911+01:00,81,0,1258,4,10022,10022,165,0,1745169700911
100,2025-04-20T18:21:41.271+01:00,81,0,1258,4,9276,10022,157,0,1745169701271
100,2025-04-20T18:21:41.471+01:00,81,0,1258,4,8942,10022,152,0,1745169701471
0,2025-04-20T18:21:41.671+01:00,81,0,1258,4,8751,10022,147,1,1745169701671
0,2025-04-20T18:21:41.871+01:00,81,0,1258,4,8448,10022,143,5,1745169701871
0,2025-04-20T18:21:42.110+01:00,81,0,1258,4,8550,10022,139,25,1745169702110
0,2025-04-20T18:21:42.470+01:00,81,0,1258,4,8623,10022,141,39,1745169702470
0,2025-04-20T18:21:42.910+01:00,81,0,1258,4,9042,10022,146,61,1745169702910
0,2025-04-20T18:21:43.070+01:00,81,0,1258,4,9153,10022,148,67,1745169703070
0,2025-04-20T18:21:43.870+01:00,81,0,1258,4,10416,10022,166,88,1745169703870
0,2025-04-20T18:21:44.150+01:00,81,0,1258,4,10957,10022,169,91,1745169704150
0,2025-04-20T18:21:44.351+01:00,81,0,1258,4,11268,10022,177,96,1745169704351
0,2025-04-20T18:21:44.511+01:00,81,0,1258,4,11701,10022,187,98,1745169704511
0,2025-04-20T18:21:44.671+01:00,81,0,1258,4,11864,10022,187,98,1745169704671
0,2025-04-20T18:21:44.831+01:00,81,0,1258,4,10918,10022,196,99,1745169704831
0,2025-04-20T18:21:45.151+01:00,81,0,1258,5,10924,10022,204,99,1745169705151
0,2025-04-20T18:21:45.431+01:00,81,0,1258,5,11312,10022,212,98,1745169705431
0,2025-04-20T18:21:45.671+01:00,81,0,1258,5,11505,10022,217,99,1745169705671
0,2025-04-20T18:21:45.951+01:00,81,0,1258,5,11810,10022,224,99,1745169705951
0,2025-04-20T18:21:46.151+01:00,81,0,1258,5,12008,10022,224,99,1745169706151
0,2025-04-20T18:21:46.551+01:00,81,0,1258,6,10914,10022,239,99,1745169706551
0,2025-04-20T18:21:46.711+01:00,81,0,1258,6,11131,10022,241,99,1745169706711
0,2025-04-20T18:21:46.991+01:00,81,0,1258,6,11271,10022,249,99,1745169706991
0,2025-04-20T18:21:47.431+01:00,81,0,1258,6,11698,10022,254,98,1745169707431
0,2025-04-20T18:21:47.591+01:00,81,0,1258,6,11789,10022,257,98,1745169707591
0,2025-04-20T18:21:47.991+01:00,81,0,1258,7,10596,10022,265,98,1745169707991
0,2025-04-20T18:21:48.271+01:00,81,0,1258,7,10726,10022,267,98,1745169708271
0,2025-04-20T18:21:48.471+01:00,81,0,1258,7,10606,10022,268,98,1745169708471
0,2025-04-20T18:21:48.671+01:00,81,0,1258,7,10838,10022,269,98,1745169708671
0,2025-04-20T18:21:48.910+01:00,81,0,1258,7,10851,10022,271,98,1745169708910
0,2025-04-20T18:21:49.230+01:00,81,0,1258,7,10851,10022,272,98,1745169709230
0,2025-04-20T18:21:49.630+01:00,81,0,1258,7,10933,10022,273,98,1745169709630
0,2025-04-20T18:21:49.910+01:00,81,0,1258,7,10948,10022,275,99,1745169709910
0,2025-04-20T18:21:50.070+01:00,81,0,1258,7,10937,10022,274,99,1745169710070
0,2025-04-20T18:21:50.310+01:00,81,0,1258,7,10924,10022,274,99,1745169710310
0,2025-04-20T18:21:50.630+01:00,81,0,1258,7,10989,10022,276,98,1745169710630
0,2025-04-20T18:21:50.830+01:00,81,0,1258,7,10701,10022,275,71,1745169710830
100,2025-04-20T18:21:51.031+01:00,81,0,1258,7,10563,10022,272,0,1745169711031
100,2025-04-20T18:21:51.231+01:00,81,0,1258,7,10162,10022,260,0,1745169711231
100,2025-04-20T18:21:51.551+01:00,81,0,1258,7,10927,10022,219,0,1745169711551
100,2025-04-20T18:21:51.711+01:00,81,0,1258,6,11187,10022,204,0,1745169711711
100,2025-04-20T18:21:51.911+01:00,81,0,1258,5,11861,10022,193,0,1745169711911
100,2025-04-20T18:21:52.111+01:00,81,0,1258,4,11048,10022,187,0,1745169712111
0,2025-04-20T18:21:52.591+01:00,81,0,1258,4,10543,10022,175,1,1745169712591
0,2025-04-20T18:21:52.791+01:00,81,0,1258,4,10543,10022,173,18,1745169712791
0,2025-04-20T18:21:53.031+01:00,81,0,1258,4,10968,10022,175,62,1745169713031
0,2025-04-20T18:21:53.231+01:00,81,0,1258,4,11173,10022,178,71,1745169713231
0,2025-04-20T18:21:53.471+01:00,81,0,1258,4,11587,10022,178,89,1745169713471
0,2025-04-20T18:21:53.671+01:00,81,0,1258,4,11915,10022,189,99,1745169713671
0,2025-04-20T18:21:53.991+01:00,81,0,1258,4,10813,10022,203,98,1745169713991
0,2025-04-20T18:21:54.231+01:00,81,0,1258,5,11141,10022,206,98,1745169714231
0,2025-04-20T18:21:54.431+01:00,81,0,1258,5,11141,10022,209,97,1745169714431
0,2025-04-20T18:21:54.751+01:00,81,0,1258,5,11632,10022,216,96,1745169714751
0,2025-04-20T18:21:54.991+01:00,81,0,1258,5,11717,10022,220,98,1745169714991
0,2025-04-20T18:21:55.191+01:00,81,0,1258,5,10482,10022,220,98,1745169715191
0,2025-04-20T18:21:55.391+01:00,81,0,1258,6,10665,10022,227,98,1745169715391
0,2025-04-20T18:21:55.630+01:00,81,0,1258,6,10758,10022,232,98,1745169715630
0,2025-04-20T18:21:55.790+01:00,81,0,1258,6,10854,10022,236,98,1745169715790
0,2025-04-20T18:21:56.030+01:00,81,0,1258,6,11022,10022,240,98,1745169716030
0,2025-04-20T18:21:56.310+01:00,81,0,1258,6,11283,10022,244,99,1745169716310
0,2025-04-20T18:21:56.470+01:00,81,0,1258,6,11358,10022,246,99,1745169716470
0,2025-04-20T18:21:56.830+01:00,81,0,1258,6,11660,10022,253,99,1745169716830
0,2025-04-20T18:21:57.150+01:00,81,0,1258,6,10463,10022,258,99,1745169717150
0,2025-04-20T18:21:57.350+01:00,81,0,1258,7,10530,10022,263,99,1745169717350
0,2025-04-20T18:21:57.711+01:00,81,0,1258,7,10744,10022,268,99,1745169717711
0,2025-04-20T18:21:57.871+01:00,81,0,1258,7,10803,10022,270,99,1745169717871
0,2025-04-20T18:21:58.151+01:00,81,0,1258,7,10965,10022,274,99,1745169718151
0,2025-04-20T18:21:58.391+01:00,81,0,1258,7,11116,10022,278,99,1745169718391
0,2025-04-20T18:21:58.591+01:00,81,0,1258,7,11170,10022,280,99,1745169718591
0,2025-04-20T18:21:58.831+01:00,81,0,1258,7,11248,10022,283,99,1745169718831
0,2025-04-20T18:21:59.031+01:00,81,0,1258,7,11440,10022,285,99,1745169719031
0,2025-04-20T18:21:59.311+01:00,81,0,1258,7,11507,10022,287,99,1745169719311
0,2025-04-20T18:21:59.631+01:00,81,0,1258,7,11639,10022,290,99,1745169719631
0,2025-04-20T18:21:59.831+01:00,81,0,1258,7,11697,10022,291,99,1745169719831
0,2025-04-20T18:22:00.151+01:00,81,0,1258,7,10857,10022,295,99,1745169720151
0,2025-04-20T18:22:00.511+01:00,81,0,1258,8,10549,10022,297,99,1745169720511
0,2025-04-20T18:22:00.671+01:00,81,0,1258,8,10533,10022,297,99,1745169720671
0,2025-04-20T18:22:00.871+01:00,81,0,1258,8,10590,10022,299,99,1745169720871
0,2025-04-20T18:22:01.151+01:00,81,0,1258,8,10655,10022,301,99,1745169721151
0,2025-04-20T18:22:01.431+01:00,81,0,1258,8,10712,10022,303,99,1745169721431
0,2025-04-20T18:22:01.671+01:00,81,0,1258,8,10738,10022,304,99,1745169721671
0,2025-04-20T18:22:01.951+01:00,81,0,1258,8,10774,10022,305,99,1745169721951
0,2025-04-20T18:22:02.150+01:00,81,0,1258,8,10801,10022,306,99,1745169722150
0,2025-04-20T18:22:02.470+01:00,81,0,1258,8,10878,10022,308,99,1745169722470
0,2025-04-20T18:22:02.630+01:00,81,0,1258,8,10901,10022,309,99,1745169722630
0,2025-04-20T18:22:02.790+01:00,81,0,1258,8,10975,10022,310,99,1745169722790
0,2025-04-20T18:22:02.990+01:00,81,0,1258,8,10966,10022,310,99,1745169722990
0,2025-04-20T18:22:03.190+01:00,81,0,1258,8,11003,10022,311,99,1745169723190
0,2025-04-20T18:22:03.390+01:00,81,0,1258,8,10972,10022,311,99,1745169723390
0,2025-04-20T18:22:03.590+01:00,81,0,1258,8,10934,10022,311,99,1745169723590
0,2025-04-20T18:22:03.830+01:00,81,0,1258,8,10959,10022,310,99,1745169723830
0,2025-04-20T18:22:03.990+01:00,81,0,1258,8,10925,10022,310,99,1745169723990
0,2025-04-20T18:22:04.191+01:00,81,0,1258,8,10889,10022,310,99,1745169724191
0,2025-04-20T18:22:04.391+01:00,81,0,1258,8,10889,10022,310,99,1745169724391
0,2025-04-20T18:22:04.631+01:00,81,0,1258,8,10905,10022,309,99,1745169724631
0,2025-04-20T18:22:04.951+01:00,81,0,1258,8,10812,10022,308,99,1745169724951
0,2025-04-20T18:22:05.231+01:00,81,0,1258,8,10774,10022,306,99,1745169725231
0,2025-04-20T18:22:06.351+01:00,81,0,1258,8,10543,10022,301,99,1745169726351
0,2025-04-20T18:22:06.511+01:00,81,0,1258,8,10557,10022,300,99,1745169726511
0,2025-04-20T18:22:06.711+01:00,81,0,1258,8,10167,10022,299,5,1745169726711
0,2025-04-20T18:22:06.911+01:00,81,0,1258,8,9994,10022,295,0,1745169726911
100,2025-04-20T18:22:07.191+01:00,81,0,1258,8,9174,10022,269,0,1745169727191
100,2025-04-20T18:22:07.431+01:00,81,0,1258,8,9144,10022,249,0,1745169727431
100,2025-04-20T18:22:07.591+01:00,81,0,1258,8,9844,10022,218,0,1745169727591
100,2025-04-20T18:22:07.791+01:00,81,0,1258,8,10189,10022,210,0,1745169727791
100,2025-04-20T18:22:08.071+01:00,81,0,1258,5,10988,10022,188,0,1745169728071
0,2025-04-20T18:22:08.391+01:00,81,0,1258,4,10762,10022,184,0,1745169728391
0,2025-04-20T18:22:08.591+01:00,81,0,1258,4,10461,10022,177,1,1745169728591
0,2025-04-20T18:22:08.791+01:00,81,0,1258,4,10416,10022,174,21,1745169728791
0,2025-04-20T18:22:08.990+01:00,81,0,1258,4,10660,10022,171,41,1745169728990
0,2025-04-20T18:22:09.230+01:00,81,0,1258,4,11047,10022,174,76,1745169729230
0,2025-04-20T18:22:09.390+01:00,81,0,1258,4,11319,10022,178,89,1745169729390
0,2025-04-20T18:22:09.590+01:00,81,0,1258,4,11655,10022,181,96,1745169729590
0,2025-04-20T18:22:09.750+01:00,81,0,1258,4,11333,10022,187,98,1745169729750
0,2025-04-20T18:22:10.070+01:00,81,0,1258,4,10985,10022,200,99,1745169730070
0,2025-04-20T18:22:10.230+01:00,81,0,1258,5,10837,10022,205,99,1745169730230
0,2025-04-20T18:22:10.550+01:00,81,0,1258,5,11314,10022,210,98,1745169730550
0,2025-04-20T18:22:10.911+01:00,81,0,1258,5,11367,10022,220,98,1745169730911
0,2025-04-20T18:22:11.351+01:00,81,0,1258,6,10747,10022,231,98,1745169731351
0,2025-04-20T18:22:11.631+01:00,81,0,1258,6,10954,10022,235,98,1745169731631
0,2025-04-20T18:22:11.871+01:00,81,0,1258,6,11065,10022,239,98,1745169731871
0,2025-04-20T18:22:12.351+01:00,81,0,1258,6,11439,10022,246,98,1745169732351
0,2025-04-20T18:22:12.671+01:00,81,0,1258,6,11656,10022,252,98,1745169732671
0,2025-04-20T18:22:12.871+01:00,81,0,1258,6,11779,10022,252,98,1745169732871
0,2025-04-20T18:22:13.191+01:00,81,0,1258,6,10561,10022,261,98,1745169733191
0,2025-04-20T18:22:13.391+01:00,81,0,1258,7,10590,10022,264,98,1745169733391
0,2025-04-20T18:22:13.551+01:00,81,0,1258,7,10662,10022,264,99,1745169733551
0,2025-04-20T18:22:13.791+01:00,81,0,1258,7,10868,10022,268,99,1745169733791
0,2025-04-20T18:22:14.151+01:00,81,0,1258,7,11015,10022,273,99,1745169734151
0,2025-04-20T18:22:14.631+01:00,81,0,1258,7,11227,10022,281,99,1745169734631
0,2025-04-20T18:22:14.951+01:00,81,0,1258,7,11348,10022,283,99,1745169734951
0,2025-04-20T18:22:15.111+01:00,81,0,1258,7,11408,10022,284,99,1745169735111
0,2025-04-20T18:22:15.311+01:00,81,0,1258,7,11449,10022,286,99,1745169735311
0,2025-04-20T18:22:15.511+01:00,81,0,1258,7,11550,10022,288,99,1745169735511
0,2025-04-20T18:22:15.870+01:00,81,0,1258,7,11672,10022,291,99,1745169735870
0,2025-04-20T18:22:16.030+01:00,81,0,1258,7,11720,10022,292,99,1745169736030
0,2025-04-20T18:22:16.390+01:00,81,0,1258,8,10452,10022,294,99,1745169736390
0,2025-04-20T18:22:16.630+01:00,81,0,1258,8,10510,10022,296,99,1745169736630
0,2025-04-20T18:22:16.790+01:00,81,0,1258,8,10526,10022,296,99,1745169736790
0,2025-04-20T18:22:17.030+01:00,81,0,1258,8,10569,10022,300,99,1745169737030
0,2025-04-20T18:22:17.191+01:00,81,0,1258,8,10592,10022,300,99,1745169737191
0,2025-04-20T18:22:17.391+01:00,81,0,1258,8,10608,10022,301,99,1745169737391
0,2025-04-20T18:22:17.551+01:00,81,0,1258,8,10694,10022,302,99,1745169737551
0,2025-04-20T18:22:17.911+01:00,81,0,1258,8,10815,10022,304,99,1745169737911
0,2025-04-20T18:22:18.351+01:00,81,0,1258,8,10853,10022,307,99,1745169738351
0,2025-04-20T18:22:18.511+01:00,81,0,1258,8,10927,10022,308,99,1745169738511
0,2025-04-20T18:22:18.751+01:00,81,0,1258,8,10915,10022,309,99,1745169738751
0,2025-04-20T18:22:18.951+01:00,81,0,1258,8,10915,10022,309,99,1745169738951
0,2025-04-20T18:22:19.271+01:00,81,0,1258,8,10983,10022,310,99,1745169739271
0,2025-04-20T18:22:19.511+01:00,81,0,1258,8,10992,10022,311,99,1745169739511
0,2025-04-20T18:22:19.911+01:00,81,0,1258,8,11077,10022,313,99,1745169739911
0,2025-04-20T18:22:20.111+01:00,81,0,1258,8,10872,10022,313,99,1745169740111
0,2025-04-20T18:22:20.271+01:00,81,0,1258,8,10980,10022,314,99,1745169740271
